step,reward_mean_norm,reward_mean_raw,cov_rew_mean,col_rew_mean,aux_rew_mean,ep_len_mean,cov_per_step_mean,aux_per_step_mean
7716864,0.0123,0.6604,366.4280,-7.3600,133.1255,653.02,0.9454,0.1989
7729152,0.0122,0.6578,362.3980,-7.4400,134.2706,651.74,0.9483,0.2022
7741440,0.0139,0.7474,364.9600,-7.3600,136.4484,656.92,2.3073,0.2010
7753728,0.0126,0.6787,367.9030,-7.4400,139.3614,667.90,2.2775,0.2005
7766016,0.0131,0.7062,365.0940,-7.5200,138.8443,669.49,2.2434,0.1994
7778304,0.0127,0.6803,373.9100,-7.3600,150.5887,722.51,2.1407,0.2003
7790592,0.0142,0.7623,368.1230,-7.5200,142.6111,689.10,2.1960,0.1974
7802880,0.0118,0.6328,367.3549,-7.4400,145.3243,700.76,2.1962,0.1982
7815168,0.0114,0.6118,372.1750,-7.3600,150.9066,735.02,0.7530,0.1992
7827456,0.0141,0.7589,364.7700,-7.3600,145.3731,709.46,5.7347,0.1944
7839744,0.0114,0.6122,368.4610,-7.2800,147.1014,722.31,5.7750,0.1927
7852032,0.0136,0.7324,362.5990,-7.2000,140.9246,700.40,8.0629,0.1881
7864320,0.0139,0.7495,358.1570,-7.3600,133.8499,670.39,8.1036,0.1869
7876608,0.0139,0.7453,354.3530,-7.3600,128.9969,645.22,10.9271,0.1832
7888896,0.0126,0.6797,360.7430,-7.2000,131.2601,658.57,7.3953,0.1867
7901184,0.0121,0.6509,360.2370,-7.2800,130.8853,657.11,5.9469,0.1877
7913472,0.0134,0.7201,356.0080,-7.5200,126.8235,633.44,5.5233,0.1904
7925760,0.0124,0.6671,357.9640,-7.3600,134.0290,665.66,7.2093,0.1906
7938048,0.0129,0.6948,350.9660,-7.5200,128.9168,648.74,10.8326,0.1842
7950336,0.0139,0.7500,353.7340,-7.5200,128.4967,648.39,9.4902,0.1850
7962624,0.0117,0.6304,358.3530,-7.4400,129.8424,656.33,9.4793,0.1851
7974912,0.0119,0.6388,364.2780,-7.4400,140.4115,700.34,7.6255,0.1882
7987200,0.0131,0.7017,366.6850,-7.6000,139.9017,703.23,7.6370,0.1858
7999488,0.0139,0.7467,361.1350,-7.6800,131.0439,659.15,4.5235,0.1890
8011776,0.0117,0.6311,365.9360,-7.7600,139.6225,705.58,0.7914,0.1931
8024064,0.0117,0.6287,368.1451,-7.7600,142.4246,718.23,2.3440,0.1920
8036352,0.0143,0.7680,354.3780,-7.7600,128.6894,651.14,2.4179,0.1909
8048640,0.0121,0.6481,350.2030,-7.8400,130.6552,656.25,2.3631,0.1931
8060928,0.0107,0.5727,353.8130,-7.6800,138.4687,690.31,2.3379,0.1955
8073216,0.0114,0.6142,365.2920,-7.5200,147.1949,737.13,2.3275,0.1948
8085504,0.0127,0.6832,365.9970,-7.3600,147.4179,734.11,2.3545,0.1957
8097792,0.0130,0.6983,365.0690,-7.3600,144.8971,725.30,0.7767,0.1958
8110080,0.0111,0.5960,369.1660,-7.3600,151.1882,756.42,0.7494,0.1959
8122368,0.0128,0.6871,375.3020,-7.2800,149.6553,758.33,0.7494,0.1939
8134656,0.0117,0.6271,373.2680,-7.3600,149.3352,761.82,0.7247,0.1932
8146944,0.0109,0.5872,369.1500,-7.5200,150.1291,761.44,2.1003,0.1934
8159232,0.0109,0.5853,366.1670,-7.6000,148.2795,754.89,2.1127,0.1924
8171520,0.0117,0.6299,363.0840,-7.7600,150.7318,767.50,2.0888,0.1916
8183808,0.0121,0.6518,368.0540,-7.6000,154.9142,789.73,2.1291,0.1898
8196096,0.0135,0.7274,361.5210,-7.6800,146.0010,744.27,2.1963,0.1874
8208384,0.0122,0.6575,366.0000,-7.6800,149.1603,761.05,2.2004,0.1868
8220672,0.0129,0.6946,362.6490,-7.6800,140.1287,721.30,0.8609,0.1852
8232960,0.0120,0.6432,361.7200,-7.6800,137.6472,708.28,2.5333,0.1849
8245248,0.0128,0.6901,366.7130,-7.5200,139.1702,717.48,2.5131,0.1848
8257536,0.0136,0.7304,360.3830,-7.6000,134.0903,689.58,5.7002,0.1839
8269824,0.0109,0.5858,363.5310,-7.6800,138.0438,708.63,5.6683,0.1857
8282112,0.0117,0.6289,361.1240,-7.6800,140.4465,711.85,5.6691,0.1874
8294400,0.0126,0.6794,365.7690,-7.4400,143.8165,730.14,5.6488,0.1871
8306688,0.0125,0.6722,370.7690,-7.4400,144.6902,734.91,3.9650,0.1881
8318976,0.0140,0.7518,359.1890,-7.6000,134.8620,687.10,5.7548,0.1870
8331264,0.0112,0.5999,363.2090,-7.6800,140.8806,719.33,5.7915,0.1864
8343552,0.0126,0.6790,361.5320,-7.4400,136.5051,697.29,7.3923,0.1840
8355840,0.0121,0.6517,358.9540,-7.5200,136.3577,693.72,7.4181,0.1838
8368128,0.0115,0.6174,367.4470,-7.5200,146.1249,741.41,7.3592,0.1845
8380416,0.0123,0.6627,365.1110,-7.5200,146.4575,737.98,8.4857,0.1840
8392704,0.0115,0.6153,375.4260,-7.4400,158.6637,792.84,8.4496,0.1853
8404992,0.0105,0.5661,388.4310,-7.2000,168.2562,838.44,5.3274,0.1886
8417280,0.0119,0.6387,379.8990,-7.3600,160.9589,809.59,3.4206,0.1885
8429568,0.0128,0.6865,382.7360,-7.5200,162.5656,817.03,1.8956,0.1913
8441856,0.0129,0.6930,376.1270,-7.6000,155.3927,781.38,3.8034,0.1890
8454144,0.0138,0.7420,376.2250,-7.5200,152.6237,767.91,2.6779,0.1915
8466432,0.0117,0.6281,358.1630,-7.6800,134.5307,679.29,3.5565,0.1882
8478720,0.0144,0.7742,354.0860,-7.6800,129.8089,647.28,5.2199,0.1896
8491008,0.0118,0.6346,358.4820,-7.6000,131.3678,656.72,5.1955,0.1886
8503296,0.0098,0.5263,361.4641,-7.4400,140.7757,702.94,5.1584,0.1897
8515584,0.0118,0.6330,363.4800,-7.4400,144.5562,719.86,3.2078,0.1924
8527872,0.0129,0.6942,364.7780,-7.5200,146.1693,723.87,3.2347,0.1930
8540160,0.0114,0.6101,377.0200,-7.5200,158.6008,788.52,2.3762,0.1947
8552448,0.0118,0.6319,373.5970,-7.5200,159.8736,798.50,3.5463,0.1918
8564736,0.0122,0.6534,380.2200,-7.3600,164.1724,825.72,1.8903,0.1921
8577024,0.0121,0.6476,380.9850,-7.3600,165.4612,826.78,1.8840,0.1934
8589312,0.0136,0.7314,369.5060,-7.6000,149.5085,748.49,3.5914,0.1903
8601600,0.0125,0.6719,375.8520,-7.4400,156.4958,780.10,3.5382,0.1923
8613888,0.0145,0.7774,363.7930,-7.4400,139.3111,695.14,5.0378,0.1886
8626176,0.0110,0.5920,369.9810,-7.4400,143.3070,721.06,3.8040,0.1908
8638464,0.0118,0.6308,367.6910,-7.3600,143.8745,714.65,4.8526,0.1916
8650752,0.0128,0.6895,366.3730,-7.3600,146.4875,721.43,4.8593,0.1931
8663040,0.0140,0.7509,368.8430,-7.2000,144.1548,709.29,3.3155,0.1944
8675328,0.0143,0.7653,359.7010,-7.3600,132.6902,663.62,3.3958,0.1922
8687616,0.0142,0.7615,360.9670,-7.2800,132.9543,660.08,1.9733,0.1953
8699904,0.0135,0.7222,359.4870,-7.2800,133.4256,652.60,1.9895,0.1973
8712192,0.0128,0.6852,358.3900,-7.2800,127.1957,632.74,0.9867,0.1964
8724480,0.0121,0.6474,363.1400,-7.2000,132.8852,660.56,0.9295,0.1971
8736768,0.0138,0.7430,364.2770,-7.2000,139.6133,676.92,3.8525,0.1984
8749056,0.0106,0.5697,360.5790,-7.3600,140.7596,682.89,3.8407,0.1978
8761344,0.0134,0.7209,364.3560,-7.2800,145.9568,703.14,3.8506,0.1986
8773632,0.0136,0.7292,360.7250,-7.3600,141.9692,680.45,3.9353,0.1979
8785920,0.0136,0.7273,354.2560,-7.6000,140.9080,666.72,5.2921,0.1983
8798208,0.0114,0.6142,360.2670,-7.4400,149.1237,711.16,7.0418,0.1957
8810496,0.0139,0.7483,363.2530,-7.4400,146.8133,702.27,5.8574,0.1966
8822784,0.0131,0.7012,361.2760,-7.4400,140.6094,671.11,5.9211,0.1973
8835072,0.0125,0.6700,366.5020,-7.5200,147.1562,706.65,5.8611,0.1974
8847360,0.0156,0.8375,366.5470,-7.4400,144.2188,692.38,7.4943,0.1951
8859648,0.0109,0.5859,371.8030,-7.3600,148.9985,714.15,6.0979,0.1969
8871936,-0.0004,-0.0221,366.4020,-7.6000,155.3909,734.53,6.1093,0.1983
8884224,0.0093,0.5025,369.3710,-7.4400,162.0857,770.56,4.3345,0.1999
8896512,0.0133,0.7173,372.3760,-7.4400,164.4377,779.98,4.1944,0.2000
8908800,0.0134,0.7215,364.4810,-7.6000,159.0261,756.49,4.2123,0.1979
8921088,0.0098,0.5311,372.2890,-7.6000,173.3131,816.85,4.1369,0.2008
8933376,0.0121,0.6526,371.5770,-7.6000,175.6642,830.40,4.2573,0.2013
8945664,0.0135,0.7287,371.3290,-7.4400,167.7215,791.52,5.9055,0.2002
8957952,0.0120,0.6501,373.1710,-7.6000,163.1231,766.39,5.9235,0.2010
8970240,0.0109,0.5880,376.0131,-7.5200,171.5121,802.28,5.8773,0.2029
8982528,0.0125,0.6720,379.0700,-7.4400,173.0198,803.32,4.1316,0.2059
8994816,0.0130,0.7029,384.0060,-7.3600,175.5534,811.39,5.7373,0.2051
9007104,0.0099,0.5360,384.7290,-7.2800,177.5184,819.82,3.9289,0.2065
9019392,0.0151,0.8138,377.9019,-7.2800,164.6118,764.80,2.3705,0.2052
9031680,0.0145,0.7837,369.1801,-7.3600,150.7792,713.42,3.9966,0.2008
9043968,0.0138,0.7435,370.0830,-7.3600,147.8221,697.57,4.2007,0.2018
9056256,0.0142,0.7642,363.9200,-7.5200,136.0448,653.18,2.6754,0.2000
9068544,0.0125,0.6761,364.3240,-7.5200,127.0924,623.72,2.7020,0.1984
9080832,0.0137,0.7392,359.5060,-7.6800,127.9434,629.43,4.0912,0.1991
9093120,0.0124,0.6707,360.3690,-7.6800,132.6877,641.59,2.4187,0.2028
9105408,0.0131,0.7044,364.4850,-7.6000,139.6924,674.88,2.2321,0.2029
9117696,0.0129,0.6972,367.5670,-7.5200,144.6961,695.85,3.5013,0.2022
9129984,0.0144,0.7758,361.6150,-7.5200,141.9222,678.64,3.5630,0.2037
9142272,0.0112,0.6060,361.3990,-7.6000,143.6705,679.00,3.6109,0.2039
9154560,0.0128,0.6897,365.6130,-7.6000,148.5037,704.69,2.1557,0.2052
9166848,0.0123,0.6652,367.9280,-7.5200,149.8948,712.42,6.5332,0.2006
9179136,0.0133,0.7176,365.8220,-7.6000,146.4414,709.18,7.1197,0.1992
9191424,0.0131,0.7080,362.7160,-7.7600,144.5165,704.50,7.0679,0.1966
9203712,0.0114,0.6152,366.0460,-7.7600,147.4931,718.76,8.6459,0.1953
9216000,0.0147,0.7907,369.9480,-7.6000,147.9201,721.61,12.8931,0.1928
9228288,0.0151,0.8119,355.3470,-7.7600,130.9884,637.74,14.1937,0.1910
9240576,0.0144,0.7748,356.2470,-7.8400,130.7444,632.88,7.9677,0.1947
9252864,0.0150,0.8111,347.4870,-7.8400,120.2738,578.52,8.1311,0.1951
9265152,0.0127,0.6851,349.5240,-7.8400,122.4898,587.34,4.2209,0.1979
9277440,0.0130,0.7017,350.3270,-7.9200,124.7526,598.66,0.9456,0.2006
9289728,0.0133,0.7166,354.8830,-7.7600,129.7499,624.37,0.9334,0.2003
9302016,0.0122,0.6604,361.0270,-7.6800,137.2905,658.82,2.5434,0.1989
9314304,0.0113,0.6069,370.6220,-7.5200,147.3092,702.14,2.5030,0.2001
9326592,0.0119,0.6405,376.3950,-7.4400,154.3200,737.71,2.3987,0.2003
9338880,0.0117,0.6304,377.6840,-7.3600,158.6740,759.66,4.0243,0.1985
9351168,0.0132,0.7140,375.8720,-7.3600,155.8061,748.99,5.2921,0.1960
9363456,0.0125,0.6746,374.2850,-7.4400,156.2366,758.79,5.2665,0.1935
9375744,0.0121,0.6529,369.3240,-7.6000,151.5530,737.45,3.6354,0.1955
9388032,0.0107,0.5789,367.5551,-7.6800,152.1960,744.85,3.5994,0.1955
9400320,0.0122,0.6601,370.0550,-7.6800,155.4529,760.50,3.6046,0.1948
9412608,0.0126,0.6808,371.3290,-7.6000,151.1938,742.22,1.9620,0.1957
9424896,0.0105,0.5648,377.8400,-7.4400,157.1218,778.31,0.6720,0.1956
9437184,0.0120,0.6492,380.5170,-7.4400,159.2419,792.30,0.6791,0.1943
9449472,0.0123,0.6622,378.7180,-7.4400,157.2362,789.80,0.6790,0.1933
9461760,0.0111,0.5973,372.6140,-7.5200,149.3191,755.91,0.7078,0.1918
9474048,0.0118,0.6356,370.6060,-7.5200,151.9440,765.12,2.3162,0.1922
9486336,0.0101,0.5441,370.8340,-7.6000,156.2549,785.60,2.3179,0.1913
9498624,0.0145,0.7838,357.2210,-7.7600,138.9012,700.11,4.2785,0.1872
9510912,0.0130,0.7018,357.1210,-7.8400,138.2793,695.64,5.9421,0.1865
9523200,0.0126,0.6801,358.1400,-7.7600,138.3998,695.86,5.9806,0.1859
9535488,0.0112,0.6045,353.4980,-7.8400,137.0941,690.90,5.9663,0.1852
9547776,0.0125,0.6720,346.0210,-7.9200,126.6927,646.90,6.1353,0.1840
9560064,0.0133,0.7182,348.1460,-7.9200,127.3472,649.24,4.2397,0.1880
9572352,0.0125,0.6760,352.8840,-7.8400,134.2358,681.34,5.6936,0.1873
9584640,0.0128,0.6875,356.4070,-7.7600,136.2377,691.46,4.0481,0.1888
9596928,0.0124,0.6698,359.3400,-7.6800,139.2320,703.23,4.0611,0.1901
9609216,0.0125,0.6740,366.4800,-7.6000,142.4538,715.60,2.3008,0.1928
9621504,0.0125,0.6756,368.1980,-7.4400,142.9544,717.11,2.3159,0.1930
9633792,0.0123,0.6616,374.0680,-7.3600,149.3257,742.09,3.5713,0.1930
9646080,0.0109,0.5897,381.5660,-7.3600,160.1911,789.81,2.0590,0.1965
9658368,0.0123,0.6654,373.5399,-7.3600,153.6871,760.67,2.1130,0.1963
9670656,0.0113,0.6078,362.7970,-7.6000,147.5866,734.88,2.0563,0.1963
9682944,0.0123,0.6635,364.4420,-7.6000,149.0863,746.84,2.1084,0.1933
9695232,0.0131,0.7055,361.0760,-7.6800,145.4757,732.13,2.1564,0.1907
9707520,0.0129,0.6957,352.5851,-7.7600,136.1732,695.70,0.9263,0.1895
9719808,0.0120,0.6458,354.9011,-7.7600,133.2590,687.05,0.9201,0.1875
9732096,0.0142,0.7629,361.6490,-7.7600,133.0691,682.58,0.9629,0.1862
9744384,0.0096,0.5190,368.9970,-7.6800,143.8410,724.76,0.9305,0.1874
9756672,0.0125,0.6737,370.8210,-7.6800,145.2736,725.89,0.8715,0.1905
9768960,0.0132,0.7107,368.3711,-7.7600,142.5881,714.08,0.8159,0.1912
9781248,0.0123,0.6653,368.6160,-7.8400,143.0698,720.11,0.8382,0.1899
9793536,0.0134,0.7221,357.4090,-7.6800,134.7920,680.25,3.4933,0.1862
9805824,0.0118,0.6349,356.8990,-7.6800,136.6165,693.40,3.4564,0.1856
9818112,0.0139,0.7469,348.9800,-7.8400,127.4193,651.37,3.4672,0.1858
9830400,0.0107,0.5777,350.3839,-7.8400,129.7663,663.08,3.4720,0.1855
9842688,0.0118,0.6340,356.1420,-7.8400,140.3628,710.53,3.4223,0.1879
9854976,0.0145,0.7818,358.6700,-7.7600,138.6091,694.77,2.1136,0.1904
9867264,0.0143,0.7729,361.1840,-7.8400,138.5948,690.30,0.8151,0.1935
9879552,0.0119,0.6396,360.4280,-7.8400,138.7444,686.18,3.1597,0.1933
9891840,0.0121,0.6507,366.5870,-7.7600,141.6358,714.73,3.1646,0.1891
9904128,0.0125,0.6726,361.9570,-7.7600,134.2277,678.43,3.1873,0.1888
9916416,0.0121,0.6514,368.5570,-7.6000,139.0627,703.53,3.1629,0.1882
9928704,0.0116,0.6253,360.9019,-7.7600,138.0805,700.34,3.1214,0.1892
9940992,0.0116,0.6237,369.1120,-7.6800,151.3516,758.45,3.0679,0.1913
9953280,0.0137,0.7397,369.3060,-7.6000,148.0679,741.11,0.7764,0.1934
9965568,0.0143,0.7712,359.2630,-7.6800,142.4632,702.90,0.8165,0.1958
9977856,0.0127,0.6842,357.8220,-7.6000,138.1367,679.60,0.8284,0.1975
9990144,0.0133,0.7139,356.8240,-7.6000,137.3251,672.76,1.8499,0.1969
10002432,0.0131,0.7073,356.7370,-7.6000,130.6271,645.72,1.8872,0.1938
10014720,0.0143,0.7726,357.4580,-7.3600,127.5845,630.10,4.0241,0.1925
10027008,0.0133,0.7170,364.9960,-7.3600,132.1405,653.47,4.0472,0.1923
10039296,0.0129,0.6939,364.2780,-7.3600,131.6832,656.72,4.0043,0.1914
10051584,0.0126,0.6766,373.8680,-7.3600,136.1835,680.03,3.0272,0.1927
10063872,0.0114,0.6157,375.8230,-7.2800,138.9892,700.56,3.0000,0.1918
10076160,0.0133,0.7142,373.0270,-7.4400,140.5559,702.24,2.9838,0.1947
10088448,0.0143,0.7684,372.4110,-7.5200,141.2059,709.11,0.8486,0.1939
10100736,0.0135,0.7270,370.7870,-7.6000,136.6099,687.46,0.8362,0.1924
10113024,0.0127,0.6838,362.3330,-7.7600,134.1700,678.01,0.8715,0.1915
10125312,0.0136,0.7324,354.0640,-7.8400,121.5198,618.22,0.9139,0.1893
10137600,0.0127,0.6840,357.0710,-7.6800,125.1239,639.38,0.9220,0.1886
10149888,0.0129,0.6931,353.5609,-7.7600,122.4844,628.69,0.9727,0.1880
10162176,0.0115,0.6185,357.1560,-7.7600,130.3607,669.00,2.6864,0.1871
10174464,0.0121,0.6497,358.1760,-7.8400,133.3131,683.00,2.6321,0.1881
10186752,0.0132,0.7098,359.3290,-7.8400,131.1683,681.46,2.6227,0.1841
10199040,0.0109,0.5875,364.5471,-7.8400,140.8307,732.94,2.5380,0.1845
10211328,0.0126,0.6770,366.3960,-7.8400,141.5480,736.09,2.5157,0.1856
10223616,0.0128,0.6866,369.0040,-7.8400,144.0276,747.68,2.4661,0.1865
10235904,0.0129,0.6960,362.6190,-7.8400,138.2895,711.43,2.1148,0.1871
10248192,0.0112,0.6027,362.7690,-7.6800,137.9589,712.59,2.1238,0.1851
10260480,0.0127,0.6826,364.4320,-7.6000,144.7010,739.99,3.1247,0.1872
10272768,0.0120,0.6444,362.7860,-7.4400,136.3434,702.34,4.5310,0.1830
10285056,0.0134,0.7224,361.0420,-7.4400,131.7452,691.97,7.9593,0.1765
10297344,0.0119,0.6433,363.9210,-7.3600,134.1678,706.78,10.0344,0.1742
10309632,0.0128,0.6914,364.9750,-7.3600,129.8297,692.57,8.7153,0.1743
10321920,0.0109,0.5893,364.3489,-7.2800,134.5318,713.40,8.6923,0.1755
10334208,0.0111,0.5973,370.0681,-7.3600,139.9967,737.52,7.6561,0.1777
10346496,0.0126,0.6807,364.4350,-7.4400,140.9185,728.35,6.3009,0.1828
10358784,0.0109,0.5894,366.1620,-7.4400,145.8040,747.21,2.8420,0.1882
10371072,0.0112,0.6022,359.6440,-7.5200,142.6139,726.07,2.8436,0.1893
10383360,0.0124,0.6663,361.8960,-7.6000,150.3318,765.52,2.2489,0.1897
10395648,0.0099,0.5353,361.1540,-7.6000,149.2009,761.93,2.2350,0.1892
10407936,0.0106,0.5731,356.6451,-7.6800,146.0229,752.58,5.6121,0.1866
10420224,0.0130,0.7010,360.2200,-7.6800,146.9874,760.70,5.6071,0.1850
10432512,0.0122,0.6550,362.7450,-7.6000,143.8223,753.13,5.6166,0.1825
10444800,0.0129,0.6936,357.1949,-7.6800,136.5650,715.28,5.6426,0.1816
10457088,0.0120,0.6448,360.5440,-7.5200,136.0449,720.14,4.1261,0.1800
10469376,0.0113,0.6079,357.7510,-7.5200,132.7098,699.73,4.1767,0.1800
10481664,0.0113,0.6058,362.6769,-7.4400,135.2667,710.06,0.7634,0.1840
10493952,0.0135,0.7274,358.6110,-7.6000,132.4341,695.46,0.7855,0.1837
10506240,0.0104,0.5618,362.3540,-7.6000,135.8376,721.96,0.7873,0.1824
10518528,0.0126,0.6804,372.3100,-7.4400,143.2909,754.69,0.8074,0.1840
10530816,0.0121,0.6523,372.1530,-7.5200,140.6690,741.29,0.8572,0.1840
10543104,0.0101,0.5440,378.1500,-7.4400,145.6284,764.81,0.8389,0.1850
10555392,0.0127,0.6821,378.2811,-7.4400,146.3277,769.45,2.3528,0.1833
10567680,0.0113,0.6071,382.1800,-7.4400,151.3579,794.87,2.3034,0.1842
10579968,0.0112,0.6019,383.8550,-7.4400,156.7786,814.60,2.2570,0.1862
10592256,0.0118,0.6376,375.7780,-7.5200,151.0984,784.23,2.2492,0.1847
10604544,0.0115,0.6208,377.6240,-7.6000,156.6041,809.13,2.1909,0.1866
10616832,0.0109,0.5865,381.7309,-7.6800,161.8639,830.66,2.1605,0.1876
10629120,0.0118,0.6339,381.1280,-7.7600,157.3103,808.22,2.1894,0.1873
10641408,0.0140,0.7534,377.4340,-7.7600,152.6447,782.91,0.6884,0.1893
10653696,0.0120,0.6452,370.3250,-7.7600,147.6039,750.38,2.2164,0.1902
10665984,0.0144,0.7730,368.8060,-7.6800,141.9733,716.67,4.0478,0.1895
10678272,0.0123,0.6629,362.6720,-7.6800,134.1119,680.23,4.1187,0.1881
10690560,0.0110,0.5928,355.3790,-7.7600,131.0784,658.15,4.1261,0.1899
10702848,0.0142,0.7630,353.0670,-7.8400,126.4768,640.64,4.1931,0.1860
10715136,0.0123,0.6636,359.3140,-7.7600,131.8955,668.25,4.1738,0.1859
10727424,0.0128,0.6871,360.4460,-7.8400,132.0522,671.49,2.6249,0.1867
10739712,0.0137,0.7393,358.0800,-7.8400,126.2199,646.47,0.9005,0.1864
10752000,0.0141,0.7580,354.9290,-7.7600,122.1276,625.81,0.9168,0.1869
10764288,0.0117,0.6298,359.2160,-7.6800,125.5358,642.64,0.9160,0.1880
10776576,0.0128,0.6873,368.2050,-7.5200,135.8322,688.04,0.8582,0.1902
10788864,0.0128,0.6863,365.0920,-7.4400,131.3047,671.58,0.8848,0.1887
10801152,0.0153,0.8211,366.4490,-7.3600,131.4772,671.78,0.8582,0.1888
10813440,0.0139,0.7487,366.7909,-7.3600,131.0555,669.07,1.9477,0.1851
10825728,0.0132,0.7082,359.2520,-7.4400,123.2110,630.74,1.9724,0.1836
10838016,0.0126,0.6778,351.8010,-7.5200,116.8289,605.48,3.6999,0.1811
10850304,0.0134,0.7191,349.3280,-7.6800,114.2702,591.47,3.7518,0.1805
10862592,0.0116,0.6238,352.4560,-7.7600,120.5699,625.73,3.7015,0.1820
10874880,0.0120,0.6448,359.2780,-7.7600,128.4026,673.79,6.1867,0.1797
10887168,0.0120,0.6440,358.7230,-7.7600,128.2889,672.02,6.1662,0.1814
10899456,0.0119,0.6411,366.0060,-7.6800,137.3881,717.33,6.1295,0.1817
10911744,0.0135,0.7281,365.6990,-7.6800,136.8514,716.36,4.4134,0.1818
10924032,0.0146,0.7842,357.4090,-7.6800,130.3237,675.41,6.1694,0.1831
10936320,0.0151,0.8150,344.6840,-7.7600,116.5412,603.35,4.3423,0.1835
10948608,0.0120,0.6467,338.2850,-7.8400,112.9345,579.56,5.8213,0.1815
10960896,0.0120,0.6461,340.4520,-7.7600,114.5955,586.38,5.8323,0.1826
10973184,0.0127,0.6831,348.6490,-7.6800,121.5898,621.51,7.5531,0.1809
10985472,0.0116,0.6242,355.1250,-7.6800,129.1042,660.41,7.5241,0.1816
10997760,0.0129,0.6937,361.1610,-7.6000,134.8597,687.58,5.7130,0.1835
11010048,0.0120,0.6467,367.7560,-7.5200,143.6654,733.06,3.9383,0.1859
11022336,0.0118,0.6345,369.2270,-7.6000,144.3950,743.64,2.4834,0.1864
11034624,0.0110,0.5947,373.7220,-7.4400,143.9604,742.93,2.4921,0.1861
11046912,0.0126,0.6771,368.9840,-7.6000,139.9763,725.01,0.7363,0.1889
11059200,0.0122,0.6582,374.3750,-7.6000,144.1167,744.55,0.7349,0.1897
11071488,0.0123,0.6639,375.3220,-7.5200,145.1619,749.62,0.7712,0.1885
11083776,0.0122,0.6567,374.3720,-7.6000,144.2964,742.52,0.7908,0.1896
11096064,0.0129,0.6923,376.4440,-7.5200,145.7448,745.68,0.8261,0.1914
11108352,0.0122,0.6540,367.3130,-7.6800,139.9483,719.04,2.2906,0.1884
11120640,0.0124,0.6679,367.2810,-7.6800,141.9770,724.52,2.3175,0.1886
11132928,0.0138,0.7414,356.5930,-7.7600,131.8627,676.56,3.9097,0.1854
11145216,0.0119,0.6390,353.0670,-7.8400,132.8564,680.01,5.3846,0.1828
11157504,0.0123,0.6612,349.9080,-7.7600,127.9185,659.23,5.4051,0.1825
11169792,0.0139,0.7479,349.7550,-7.8400,124.8619,653.33,3.9385,0.1792
11182080,0.0116,0.6238,350.3360,-7.8400,124.0829,652.82,3.9208,0.1791
11194368,0.0119,0.6414,351.2320,-7.7600,128.0428,671.18,2.3401,0.1819
11206656,0.0117,0.6293,351.9620,-7.7600,130.3412,678.52,2.3491,0.1833
11218944,0.0123,0.6624,354.7160,-7.7600,132.5353,694.02,0.8446,0.1836
11231232,0.0105,0.5628,354.0271,-7.9200,132.8857,697.49,0.8441,0.1829
11243520,0.0145,0.7817,353.2020,-7.8400,130.7625,687.62,0.9091,0.1831
11255808,0.0129,0.6967,355.6480,-7.8400,131.9731,691.04,0.9095,0.1845
11268096,0.0110,0.5942,358.8660,-7.7600,132.2007,690.88,0.8780,0.1841
11280384,0.0122,0.6553,356.7090,-7.6800,129.5183,675.37,2.8170,0.1834
11292672,0.0116,0.6257,363.9290,-7.6800,138.6632,717.67,2.7601,0.1848
11304960,0.0115,0.6210,365.1710,-7.6800,136.7963,706.27,2.7650,0.1854
11317248,0.0110,0.5940,372.4770,-7.6000,145.6797,753.67,2.6928,0.1856
11329536,0.0129,0.6934,379.2860,-7.5200,152.0571,779.13,2.6351,0.1867
11341824,0.0129,0.6951,377.4720,-7.5200,151.9375,776.93,2.6782,0.1874
11354112,0.0122,0.6592,377.9420,-7.5200,149.9201,766.97,0.8347,0.1881
11366400,0.0111,0.5985,378.4310,-7.5200,150.9968,778.09,0.8019,0.1876
11378688,0.0111,0.5951,376.8740,-7.4400,150.8116,780.68,4.5952,0.1843
11390976,0.0126,0.6774,371.4260,-7.5200,144.7307,745.71,4.6170,0.1839
11403264,0.0102,0.5462,371.1530,-7.6000,144.4491,747.85,4.6240,0.1849
11415552,0.0108,0.5833,379.1720,-7.5200,154.8061,795.87,4.5840,0.1864
11427840,0.0129,0.6941,377.5540,-7.6000,150.5344,778.75,5.1501,0.1829
11440128,0.0121,0.6517,378.6140,-7.6000,151.2318,774.53,5.1488,0.1849
11452416,0.0124,0.6683,372.3921,-7.6800,145.8008,743.12,3.0382,0.1859
11464704,0.0128,0.6900,376.1940,-7.7600,145.6497,757.20,1.3510,0.1846
11476992,0.0124,0.6680,368.9090,-7.7600,139.5781,721.04,1.3816,0.1844
11489280,0.0131,0.7026,367.7489,-7.8400,136.0544,711.21,0.8136,0.1850
11501568,0.0128,0.6893,361.4950,-7.8400,130.9624,684.64,2.7557,0.1827
11513856,0.0111,0.5967,362.5530,-7.8400,131.4610,692.19,2.7155,0.1813
11526144,0.0129,0.6929,356.1570,-7.7600,126.4501,665.88,4.1475,0.1807
11538432,0.0130,0.7018,358.0670,-7.7600,132.6542,685.23,5.9536,0.1840
11550720,0.0123,0.6610,354.3120,-7.7600,131.7242,681.06,5.9439,0.1844
11563008,0.0134,0.7201,353.1210,-7.9200,131.1121,672.74,4.0320,0.1866
11575296,0.0118,0.6324,352.4500,-7.7600,131.7852,679.36,4.0064,0.1862
11587584,0.0133,0.7177,355.6520,-7.7600,130.6600,670.32,2.6499,0.1881
