step,reward_mean,cov_rew_mean,col_rew_mean,aux_rew_mean
13737984,0.0039,427.6770,-7.6000,105.4782
13762560,0.0053,432.9210,-7.5200,110.6487
13787136,0.0023,439.5970,-7.5200,113.9706
13811712,0.0041,443.6060,-7.5200,115.9424
13836288,0.0044,438.1670,-7.6800,108.0945
13860864,0.0048,441.0800,-7.8400,107.9160
13885440,0.0018,439.2000,-8.0000,105.5307
13910016,0.0037,453.1030,-7.9200,112.3133
13934592,0.0018,459.2900,-7.8400,118.3948
13959168,0.0027,457.8990,-7.7600,115.2693
13983744,0.0026,467.2960,-7.6800,125.3751
14008320,0.0051,472.0010,-7.5200,128.1093
14032896,0.0029,479.7320,-7.4400,129.1632
14057472,0.0030,470.5620,-7.4400,122.6964
14082048,0.0050,471.5580,-7.5200,122.3546
14106624,0.0023,471.0890,-7.5200,123.3970
14131200,0.0026,472.7900,-7.5200,123.1898
14155776,0.0058,476.9510,-7.6000,123.4843
14180352,0.0043,470.2740,-7.6800,120.4812
14204928,0.0034,471.0570,-7.6800,122.3969
14229504,0.0036,463.4670,-7.6000,119.1736
14254080,0.0024,474.2040,-7.6000,123.4089
14278656,0.0059,472.3240,-7.6000,122.9644
14303232,0.0033,458.5390,-7.6800,115.8245
14327808,0.0036,470.0230,-7.5200,123.4038
14352384,0.0029,458.4080,-7.6000,118.6517
14376960,0.0035,471.6100,-7.6000,129.0471
14401536,0.0049,476.5530,-7.6800,128.2128
14426112,0.0048,483.1920,-7.6000,133.0808
14450688,0.0042,486.7440,-7.4400,137.0201
14475264,0.0037,486.8360,-7.4400,138.1258
14499840,0.0058,491.2250,-7.3600,141.4662
14524416,0.0072,496.4610,-7.2800,144.7174
14548992,0.0018,493.5390,-7.2000,140.3999
14573568,0.0058,477.2740,-7.3600,132.6342
14598144,0.0032,461.1940,-7.3600,123.6477
14622720,0.0038,462.1950,-7.4400,125.4606
14647296,0.0089,448.2070,-7.6000,118.5267
14671872,0.0057,444.2330,-7.5200,116.1604
14696448,0.0027,448.8990,-7.6000,121.5212
14721024,0.0072,433.8610,-7.5200,112.4841
14745600,0.0063,426.8260,-7.5200,108.4183
14770176,0.0033,432.1770,-7.6000,108.0462
14794752,0.0018,434.1430,-7.6000,108.3677
14819328,0.0040,445.0460,-7.6800,111.9324
14843904,0.0059,456.3220,-7.5200,117.5680
14868480,0.0040,472.3600,-7.3600,125.4174
14893056,0.0067,480.6270,-7.2800,130.5878
14917632,0.0055,504.4150,-7.1200,141.6614
14942208,0.0035,494.2610,-7.1200,138.3114
14966784,0.0057,501.7980,-6.8800,146.0088
14991360,0.0033,475.8400,-7.0400,132.4071
15015936,0.0058,453.2770,-7.3600,116.7695
15040512,0.0033,462.1790,-7.2800,120.6466
15065088,0.0040,444.3140,-7.3600,110.5022
15089664,0.0034,438.2450,-7.6000,105.0112
15114240,0.6366,443.6380,-7.5200,103.8685
15138816,-0.0262,444.2860,-7.5200,100.8993
15163392,0.0057,428.3800,-7.6800,93.3559
15187968,0.0023,420.0580,-7.8400,87.0162
15212544,0.0052,430.1740,-7.8400,94.6044
15237120,0.0062,435.0910,-7.9200,98.0698
15261696,0.0057,441.5930,-7.9200,102.7970
15286272,0.0034,454.1210,-7.8400,114.3724
15310848,0.0058,462.2490,-7.7600,120.0351
15335424,0.0025,480.0890,-7.7600,130.5883
15360000,0.0055,473.3930,-7.7600,127.6246
15384576,0.0022,473.9210,-7.8400,127.0451
15409152,0.0050,470.3800,-7.8400,125.6140
15433728,0.0058,477.1690,-7.8400,129.0482
15458304,0.0042,480.4930,-7.9200,129.3597
15482880,0.0091,491.4100,-7.9200,137.5898
15507456,0.0028,482.9970,-7.9200,131.8775
15532032,0.0043,488.7700,-7.8400,137.4851
15556608,0.0050,468.4450,-7.8400,125.4809
15581184,0.0017,472.1920,-7.8400,129.0956
15605760,0.0031,450.3100,-7.9200,116.2197
15630336,0.0063,445.1560,-7.7600,115.0912
15654912,0.0086,440.6280,-7.6800,111.4043
15679488,0.0030,446.1590,-7.6000,112.9572
15704064,0.0049,457.9740,-7.5200,120.5763
15728640,0.0049,461.2140,-7.4400,121.7469
15753216,0.0048,471.8570,-7.3600,127.5178
15777792,0.0034,471.0310,-7.4400,128.6272
15802368,0.0042,489.4550,-7.4400,138.1108
15826944,0.0030,472.8380,-7.6000,129.6142
15851520,0.0068,466.5570,-7.6000,127.4252
15876096,0.0076,474.9630,-7.5200,134.6106
15900672,0.0043,461.5070,-7.5200,123.8005
15925248,0.0048,457.8360,-7.5200,117.6042
15949824,0.0027,450.3580,-7.5200,109.8961
15974400,0.0070,454.5620,-7.5200,110.4845
15998976,0.0027,432.2660,-7.7600,95.4256
16023552,0.0033,438.4900,-7.7600,100.5982
16048128,0.0052,412.2190,-7.8400,89.6828
16072704,0.0045,420.2680,-7.7600,97.2373
16097280,0.0037,428.2200,-7.7600,102.5119
16121856,0.0032,429.6250,-7.7600,103.1947
16146432,0.0033,426.8670,-7.7600,100.4138
16171008,0.0034,433.3280,-7.6800,101.0362
16195584,0.0027,443.5890,-7.6000,108.5399
16220160,0.0056,428.3710,-7.6800,100.2062
16244736,0.0025,425.6800,-7.6800,96.8510
16269312,0.0043,427.7850,-7.6000,101.6897
16293888,0.0051,432.2160,-7.6800,103.7461
16318464,0.0076,420.8640,-7.8400,95.2261
16343040,0.0023,423.3090,-7.8400,95.9715
16367616,0.0031,423.8600,-7.6800,99.5489
16392192,0.0026,417.3170,-7.7600,95.3879
16416768,0.0052,420.4890,-7.7600,98.7565
16441344,0.0043,432.0100,-7.7600,103.8596
16465920,0.0050,427.7860,-7.6800,104.1067
16490496,0.0027,420.9970,-7.8400,96.7331
16515072,0.0043,430.3400,-7.9200,101.4677
16539648,0.0074,431.4320,-7.9200,100.9246
16564224,0.0049,432.0030,-7.8400,103.4515
16588800,0.0045,451.1660,-7.8400,112.8828
16613376,0.0047,444.6410,-7.8400,111.9370
16637952,0.0037,456.5980,-7.7600,119.2420
16662528,0.0061,466.3230,-7.6800,122.8785
16687104,0.0091,455.0770,-7.6800,117.7329
16711680,0.0055,427.9000,-7.8400,100.8941
16736256,0.0030,432.2430,-7.8400,102.1564
16760832,0.0042,442.5870,-7.8400,106.2955
16785408,0.0036,431.2740,-7.9200,100.9063
16809984,0.0030,442.5020,-7.8400,106.2061
16834560,0.0051,461.9530,-7.7600,114.4738
16859136,0.0029,474.2530,-7.7600,121.2207
16883712,0.0023,493.3740,-7.6000,134.3830
16908288,0.0023,504.9680,-7.4400,142.6314
16932864,0.0020,499.1750,-7.3600,138.9062
16957440,0.0067,496.8870,-7.3600,139.8623
16982016,0.0061,489.8560,-7.3600,137.1222
17006592,0.0030,491.6220,-7.4400,141.2715
17031168,0.0045,470.4430,-7.4400,128.3562
17055744,0.0060,460.6680,-7.6000,120.9455
17080320,0.0035,454.0370,-7.6000,118.6986
17104896,0.0023,457.4020,-7.4400,119.9960
17129472,0.0055,452.9740,-7.3600,120.1066
17154048,0.0053,450.1030,-7.2800,116.5041
17178624,0.0199,461.3920,-7.2800,121.4542
17203200,0.0038,464.2500,-7.2800,124.9135
17227776,0.0050,465.9650,-7.2000,125.3180
17252352,0.0029,461.9550,-7.4400,119.2925
17276928,0.0067,458.1380,-7.6000,114.5991
17301504,0.0031,465.3760,-7.6800,120.0483
17326080,0.0021,462.1280,-7.7600,119.7988
17350656,0.0051,446.1560,-7.7600,109.9125
17375232,0.0155,440.4800,-7.8400,107.4812
17399808,0.0048,455.6980,-7.7600,117.6910
17424384,0.0059,465.8410,-7.6800,125.4803
17448960,0.0079,457.2610,-7.6800,118.0606
17473536,0.0029,458.1990,-7.6800,118.7293
17498112,0.0047,482.6100,-7.5200,131.3446
17522688,0.0025,476.7840,-7.6800,127.4109
17547264,0.0032,459.2250,-7.7600,114.1505
17571840,0.0034,456.3260,-7.7600,113.9447
17596416,0.0037,462.7980,-7.7600,115.3224
17620992,0.0027,442.1390,-7.9200,102.2324
17645568,0.0093,442.5190,-7.8400,105.2548
17670144,0.0028,456.5590,-7.6000,110.1602
17694720,0.0057,463.5760,-7.5200,113.8788
17719296,0.0018,460.5460,-7.5200,112.2454
17743872,0.0056,458.2590,-7.5200,110.0491
17768448,0.0064,468.1840,-7.4400,117.0551
17793024,0.0025,470.4100,-7.4400,119.9689
17817600,0.0056,472.4630,-7.6800,120.7727
17842176,0.0031,468.1770,-7.7600,120.4348
17866752,0.0030,473.6030,-7.7600,122.8324
17891328,0.0042,464.0950,-7.8400,119.3380
17915904,0.0080,472.3670,-7.8400,123.6561
17940480,0.0037,470.3930,-7.8400,121.1343
17965056,0.0042,460.0250,-7.9200,115.5794
17989632,0.0052,467.7280,-7.9200,118.3745
18014208,0.0055,465.3660,-7.9200,115.6133
18038784,0.0059,473.6920,-7.8400,121.4081
18063360,0.0030,455.2960,-7.9200,111.0935
18087936,0.0041,452.9130,-7.9200,110.1925
18112512,0.0061,445.0270,-7.9200,105.9949
18137088,0.0074,440.0640,-7.8400,106.3694
18161664,0.0023,441.4000,-7.7600,107.4738
18186240,0.0043,451.7320,-7.6800,113.4205
18210816,0.0037,456.9850,-7.6800,117.4780
18235392,0.0049,454.6720,-7.6800,115.6328
18259968,0.0044,463.7230,-7.6000,122.4382
18284544,0.0060,463.0080,-7.6800,121.4754
18309120,0.0034,467.2810,-7.7600,121.8109
18333696,0.0055,439.9460,-7.7600,109.1315
18358272,0.0016,452.1880,-7.6800,114.7272
18382848,0.0030,457.4170,-7.5200,119.8905
18407424,0.0045,462.4740,-7.6000,119.6568
18432000,0.0041,455.2710,-7.6000,112.9680
18456576,0.0048,457.5450,-7.4400,118.3769
18481152,0.0020,473.4020,-7.5200,126.4626
18505728,0.0047,465.0520,-7.6800,119.1909
18530304,0.0034,446.1020,-7.6800,108.5650
18554880,0.0026,452.5420,-7.6000,117.4761
18579456,0.0029,446.2640,-7.6800,113.6420
18604032,0.0038,446.9110,-7.6800,111.8909
18628608,0.0056,450.7470,-7.6000,115.4896
18653184,0.0061,457.8390,-7.4400,121.6389
18677760,0.0055,441.4520,-7.5200,110.5031
18702336,0.0074,452.8230,-7.4400,112.9208
18726912,0.0053,452.8650,-7.4400,112.7937
18751488,0.0042,462.7110,-7.4400,120.0149
18776064,0.0067,465.4890,-7.4400,120.9511
18800640,0.0092,462.3570,-7.6000,116.7330
18825216,0.0074,485.6930,-7.4400,129.5769
18849792,0.0030,492.7420,-7.4400,133.4194
18874368,0.0049,486.3980,-7.5200,131.7078
18898944,0.0056,494.5160,-7.4400,137.7818
18923520,0.0036,499.4080,-7.4400,141.5270
18948096,0.0056,497.7690,-7.4400,140.9620
18972672,0.0052,518.9570,-7.3600,156.4885
18997248,0.0053,510.9370,-7.4400,152.1133
19021824,0.0053,487.2230,-7.6000,139.7382
19046400,0.0053,474.3170,-7.6800,130.9416
19070976,0.0019,455.7370,-7.7600,115.7580
19095552,0.0041,426.1150,-7.9200,96.1832
19120128,0.0038,420.9820,-7.7600,97.3409
19144704,0.0057,439.2590,-7.6000,105.9029
19169280,0.0057,442.4630,-7.4400,107.2860
19193856,0.0020,445.8640,-7.4400,109.0672
19218432,0.0064,467.7430,-7.3600,123.0826
19243008,0.0072,473.4390,-7.3600,126.7220
19267584,0.0038,481.6150,-7.3600,129.5526
19292160,0.0049,478.4780,-7.4400,131.9651
19316736,0.0032,477.0670,-7.6000,127.7779
19341312,0.0038,482.4060,-7.6800,132.2354
19365888,0.0057,459.5880,-7.6800,118.3372
19390464,0.0049,449.7060,-7.7600,112.1177
19415040,0.0067,443.9060,-7.9200,105.4264
19439616,0.0046,437.1900,-7.9200,102.2370
19464192,0.0058,438.9750,-7.9200,103.3741
19488768,0.0063,447.5710,-7.9200,110.0866
19513344,0.0051,441.7880,-7.9200,107.6073
19537920,0.0041,451.0240,-7.8400,113.0626
19562496,0.0052,451.0540,-7.7600,114.2650
19587072,0.0064,440.6910,-7.6800,110.0672
19611648,0.0067,452.1540,-7.6000,115.5945
19636224,0.0056,465.8950,-7.4400,123.7004
19660800,0.0062,484.3580,-7.2800,135.2008
19685376,0.0044,477.5740,-7.3600,129.0194
19709952,0.0066,481.6240,-7.4400,128.2764
19734528,0.0048,492.6610,-7.4400,135.5031
19759104,0.0046,494.7880,-7.6000,133.3921
19783680,0.0034,488.9390,-7.8400,131.7894
19808256,0.0045,474.4120,-8.0000,124.0544
19832832,0.0042,466.3160,-8.0000,121.7399
19857408,0.0037,473.8110,-7.7600,124.4714
19881984,0.0035,467.9840,-7.7600,122.4106
19906560,0.0030,457.4370,-7.6800,118.2279
19931136,0.0057,461.7340,-7.6000,116.3358
19955712,0.0026,456.1490,-7.5200,114.5252
19980288,0.0069,445.1050,-7.6800,111.3783
20004864,0.0031,447.6710,-7.6800,109.9790
