step,reward_mean,cov_rew_mean,col_rew_mean,aux_rew_mean
13737984,0.0865,205.0350,-6.6400,215.2041
13762560,0.0209,210.9450,-6.6400,221.2019
13787136,0.0247,197.6400,-6.9600,207.7608
13811712,0.0865,201.5100,-6.9600,211.9217
13836288,0.0247,200.4300,-7.0400,211.2216
13860864,0.0223,202.4100,-6.8800,213.0786
13885440,0.0204,185.5500,-7.2000,196.0110
13910016,0.0219,191.6250,-7.2000,201.2056
13934592,0.0224,192.0750,-7.0400,201.0959
13959168,0.0228,180.7650,-7.2000,189.9633
13983744,0.0245,181.2600,-7.2000,190.6668
14008320,0.0815,188.4150,-7.1200,197.9393
14032896,0.0867,189.2850,-7.1200,198.2776
14057472,0.0243,196.2450,-6.9600,205.0886
14082048,0.0232,189.7500,-7.1200,198.2017
14106624,0.0858,195.1350,-6.8800,204.3371
14131200,0.0248,189.1500,-6.8800,198.5603
14155776,0.0861,191.3250,-6.8000,200.9618
14180352,0.0248,187.6500,-6.8000,196.7982
14204928,0.0172,192.7200,-6.7200,201.1316
14229504,0.0248,185.3400,-6.7200,193.8140
14254080,0.0848,184.3350,-6.8000,192.7472
14278656,0.0248,182.0850,-6.8000,190.8396
14303232,0.0868,182.2800,-6.8800,191.2867
14327808,0.0866,191.4900,-6.9600,200.4859
14352384,0.0868,181.9800,-7.2000,190.4805
14376960,0.1489,187.8900,-7.1200,196.4215
14401536,0.0207,188.4000,-7.0400,197.3255
14426112,0.0869,193.6650,-7.0400,203.0118
14450688,0.0248,192.6300,-7.0400,201.7173
14475264,0.0844,194.6400,-7.0400,203.6480
14499840,0.0863,198.7800,-6.9600,207.9914
14524416,0.0248,199.7250,-6.8000,208.6356
14548992,0.0248,201.9600,-6.7200,210.7712
14573568,0.0869,209.8200,-6.4800,218.7863
14598144,0.0218,192.3000,-6.7200,200.7298
14622720,0.0869,203.9550,-6.7200,212.8007
14647296,0.0860,186.7650,-6.8800,195.9423
14671872,0.0856,191.1000,-6.7200,199.9090
14696448,0.0207,194.2950,-6.8000,203.3702
14721024,0.0248,183.7950,-6.8800,192.2228
14745600,0.0242,178.5000,-7.0400,186.8358
14770176,0.1440,178.5450,-7.2800,187.2641
14794752,0.0249,184.5450,-7.1200,193.8595
14819328,0.0249,176.8800,-7.2000,186.0819
14843904,0.0228,179.8500,-7.1200,188.3862
14868480,0.0221,187.4700,-7.1200,196.4851
14893056,0.0826,186.7350,-7.0400,195.6590
14917632,0.0233,180.6750,-7.2800,189.8022
14942208,0.0212,184.8000,-7.2000,194.7466
14966784,0.0207,191.9550,-7.1200,201.8456
14991360,0.0249,185.4450,-7.2000,194.4091
15015936,0.0249,175.3350,-7.2000,184.3588
15040512,0.0861,179.6250,-7.0400,189.3412
15065088,0.0249,176.6100,-7.0400,186.3309
15089664,0.0249,169.6800,-7.1200,180.3359
15114240,0.0871,176.1450,-7.0400,187.1317
15138816,0.0872,177.1500,-7.0400,187.1622
15163392,0.0244,184.3200,-7.0400,194.8080
15187968,0.0241,187.9650,-7.1200,198.7480
15212544,0.0249,192.4650,-7.1200,203.1078
15237120,0.0235,197.3700,-7.1200,207.6867
15261696,0.0231,192.9600,-7.3600,202.9144
15286272,0.0871,197.1150,-7.4400,207.2387
15310848,0.0249,212.7750,-7.2000,221.9800
15335424,0.0249,220.4550,-7.2000,229.3992
15360000,0.0249,217.5600,-7.2000,226.7017
15384576,0.0249,204.6600,-7.2800,213.4723
15409152,0.1496,193.8150,-7.2800,202.7240
15433728,0.0816,195.1800,-7.2000,204.3101
15458304,0.0208,195.2550,-7.2800,203.5918
15482880,0.0249,197.5500,-7.1200,205.6302
15507456,0.0843,207.0000,-6.9600,215.0312
15532032,0.0249,193.4850,-7.1200,201.9043
15556608,0.0236,182.1900,-7.2000,190.2095
15581184,0.0208,184.4100,-7.0400,192.3252
15605760,0.0832,192.8850,-7.0400,200.8938
15630336,0.0874,204.5700,-6.9600,212.5768
15654912,0.0208,215.7150,-6.7200,223.9262
15679488,0.0208,226.5150,-6.5600,234.6974
15704064,0.0243,211.2300,-6.7200,219.8545
15728640,0.0242,214.4550,-6.6400,222.6543
15753216,0.0874,212.7300,-6.6400,220.6132
15777792,0.0218,206.7150,-6.7200,213.6852
15802368,0.0223,220.6500,-6.5600,227.8869
15826944,0.0833,226.7700,-6.6400,233.5705
15851520,0.0874,216.1650,-6.6400,222.5338
15876096,0.0250,202.7850,-6.8800,209.1363
15900672,0.0250,211.4100,-6.7200,217.8422
15925248,0.0850,213.4500,-6.6400,219.7961
15949824,0.0241,224.1900,-6.5600,231.4158
15974400,0.0250,229.1100,-6.4800,237.4356
15998976,0.0871,222.2400,-6.6400,230.6922
16023552,0.0232,214.6950,-6.6400,223.5530
16048128,0.0867,199.0050,-6.7200,207.8900
16072704,0.0229,196.8600,-6.8000,205.6952
16097280,0.0226,199.9200,-6.8000,208.2422
16121856,0.0250,191.0400,-6.8000,199.2302
16146432,0.0875,178.6650,-7.0400,185.9491
16171008,0.0224,179.5200,-7.0400,186.5526
16195584,0.0250,174.2550,-7.0400,180.8789
16220160,0.0250,171.7050,-7.0400,177.7609
16244736,0.0250,185.8650,-6.8800,192.0464
16269312,0.0239,189.8850,-6.8000,196.2648
16293888,0.0226,183.8250,-6.9600,190.7128
16318464,0.0876,183.6750,-7.0400,190.7103
16343040,0.0250,184.7400,-6.9600,192.0065
16367616,0.0209,180.4500,-6.9600,187.3821
16392192,0.0851,166.0350,-7.2000,173.1039
16416768,0.1502,182.9700,-7.0400,190.6079
16441344,0.0250,183.7650,-6.9600,191.2867
16465920,0.0232,178.0500,-7.1200,185.2720
16490496,0.0872,197.9400,-6.9600,205.5284
16515072,0.0223,205.1850,-6.8800,212.8080
16539648,0.0249,219.5700,-6.6400,227.3490
16564224,0.0860,220.3050,-6.5600,228.0663
16588800,0.0251,219.7800,-6.6400,227.1901
16613376,0.0224,220.5000,-6.6400,227.4450
16637952,0.0842,227.9700,-6.6400,234.1491
16662528,0.0878,225.3150,-6.6400,231.2020
16687104,0.0251,230.2350,-6.4800,236.9564
16711680,0.0251,202.8600,-6.5600,208.9252
16736256,0.0873,198.2400,-6.4800,204.5692
16760832,0.0213,199.7700,-6.3200,205.4476
16785408,0.0251,199.7850,-6.3200,204.9952
16809984,0.0251,201.3450,-6.4800,206.8449
16834560,0.2131,203.8200,-6.5600,209.3124
16859136,0.0251,207.1350,-6.4000,213.0800
16883712,0.0251,216.3900,-6.3200,222.3387
16908288,0.0837,212.0100,-6.4800,217.0437
16932864,0.0247,213.1200,-6.5600,218.3517
16957440,0.0879,230.6550,-6.3200,236.3160
16982016,0.0193,238.1700,-6.3200,243.4070
17006592,0.1507,227.5800,-6.5600,232.6261
17031168,0.0251,225.8100,-6.6400,230.9018
17055744,0.0206,225.3000,-6.5600,230.1930
17080320,0.0251,219.4050,-6.5600,224.2355
17104896,0.0879,211.3350,-6.7200,216.0879
17129472,0.0225,210.3900,-6.7200,215.7605
17154048,0.0217,210.5100,-6.6400,215.7115
17178624,0.0251,191.9850,-6.8800,196.9982
17203200,0.0208,203.4750,-6.7200,208.3127
17227776,0.0251,199.9500,-6.7200,205.3909
17252352,0.0196,207.0900,-6.8000,212.4823
17276928,0.0880,211.7550,-6.6400,216.8635
17301504,0.1471,215.1150,-6.5600,220.4940
17326080,0.0880,216.9600,-6.4800,222.3390
17350656,0.0252,219.7350,-6.4800,225.0893
17375232,0.0236,218.4300,-6.5600,223.6154
17399808,0.0252,223.3500,-6.6400,228.5930
17424384,0.0252,224.1150,-6.4800,229.8014
17448960,0.0237,222.3450,-6.4800,228.1553
17473536,0.0247,234.2250,-6.2400,239.6535
17498112,0.1468,222.6450,-6.0800,228.3434
17522688,0.0252,217.1250,-6.1600,223.1270
17547264,0.0252,227.8350,-6.0800,233.2688
17571840,0.0231,230.5200,-6.0800,236.1263
17596416,0.0202,216.8700,-6.4000,222.4483
17620992,0.0880,215.8800,-6.2400,221.2442
17645568,0.0252,221.1750,-6.1600,226.3790
17670144,0.0252,202.5150,-6.5600,208.0916
17694720,0.0252,200.0550,-6.6400,205.9501
17719296,0.0252,205.2150,-6.6400,211.1213
17743872,0.0252,196.3050,-6.8000,202.2480
17768448,0.0252,190.9800,-6.8000,197.0291
17793024,0.0241,190.1100,-6.9600,196.3098
17817600,0.0210,201.3300,-6.8000,206.9885
17842176,0.0880,203.2500,-7.0400,209.0023
17866752,0.0252,203.0250,-6.9600,208.8760
17891328,0.0856,214.7400,-6.8800,219.9347
17915904,0.0252,216.5850,-6.8000,221.6977
17940480,0.0252,207.4650,-6.9600,212.9895
17965056,0.0252,211.2900,-6.9600,216.9623
17989632,0.0216,199.9200,-6.8800,206.0154
18014208,0.0878,200.0100,-6.8000,206.0672
18038784,0.0228,194.2950,-6.8000,200.7900
18063360,0.0883,184.6050,-6.8000,190.6358
18087936,0.0246,185.1450,-6.8000,190.9324
18112512,0.0805,191.8200,-6.6400,197.4932
18137088,0.0883,187.9950,-6.8800,193.7433
18161664,0.0252,198.0900,-6.7200,203.9346
18186240,0.0238,187.4700,-6.8800,192.9423
18210816,0.0220,184.9650,-6.9600,189.8674
18235392,0.0237,175.1700,-7.0400,180.0936
18259968,0.0883,162.8400,-7.3600,168.2443
18284544,0.0245,168.8850,-7.4400,174.1224
18309120,0.0252,175.2450,-7.2800,180.5406
18333696,0.0221,177.5550,-7.2000,182.8433
18358272,0.0218,179.4900,-7.2000,184.4920
18382848,0.0251,183.5400,-7.0400,188.6230
18407424,0.1495,190.7100,-7.0400,196.1042
18432000,0.0245,204.4350,-6.8800,209.7739
18456576,0.0253,211.6950,-6.8000,216.8926
18481152,0.0248,219.7350,-6.5600,224.6828
18505728,0.0231,225.9900,-6.3200,231.0435
18530304,0.0246,209.9250,-6.4000,215.7838
18554880,0.0225,209.7300,-6.4000,215.5546
18579456,0.0209,210.9000,-6.3200,217.5104
18604032,0.0250,209.5350,-6.4000,215.6821
18628608,0.0871,207.5400,-6.4000,213.5661
18653184,0.0884,212.2200,-6.3200,217.8452
18677760,0.0253,211.8150,-6.3200,217.4328
18702336,0.0871,206.9100,-6.4800,212.9221
18726912,0.0253,204.4950,-6.7200,209.9521
18751488,0.0885,199.6800,-6.7200,204.5580
18776064,0.0253,206.9700,-6.5600,212.0099
18800640,0.0251,197.3400,-6.6400,202.5423
18825216,0.0885,194.9400,-6.8000,200.1326
18849792,0.0253,192.7350,-6.6400,198.1531
18874368,0.0253,191.3250,-6.7200,197.1922
18898944,0.0211,190.2000,-6.8000,196.3638
18923520,0.0250,195.3450,-6.8000,201.6733
18948096,0.0874,201.7350,-6.7200,208.0779
18972672,0.0253,208.7250,-6.6400,215.2661
18997248,0.0247,218.5800,-6.4800,224.9349
19021824,0.0253,211.7100,-6.6400,218.1945
19046400,0.0241,209.4300,-6.7200,215.5099
19070976,0.0253,220.6500,-6.4000,226.9181
19095552,0.1478,220.1850,-6.5600,226.5194
19120128,0.0249,194.7750,-6.6400,200.8119
19144704,0.0253,193.6200,-6.6400,199.9066
19169280,0.0235,203.2800,-6.5600,209.4030
19193856,0.1517,203.2350,-6.5600,208.7712
19218432,0.0214,206.3400,-6.4800,212.4598
19243008,0.0225,209.8800,-6.5600,215.5389
19267584,0.0254,219.6600,-6.6400,225.2168
19292160,0.0888,229.0650,-6.6400,235.1325
19316736,0.0254,226.6650,-6.8000,232.1850
19341312,0.0254,228.5400,-6.7200,233.1576
19365888,0.0888,233.5800,-6.6400,238.3521
19390464,0.0254,249.3150,-6.4800,254.5683
19415040,0.0254,247.9650,-6.4800,253.2951
19439616,0.0227,241.6950,-6.4800,247.7542
19464192,0.0254,240.0000,-6.5600,245.9550
19488768,0.0870,230.0550,-6.4000,236.1159
19513344,0.0232,226.4550,-6.2400,233.3159
19537920,0.0868,212.8950,-6.3200,220.2057
19562496,0.0882,215.5950,-6.4000,223.1410
19587072,0.1451,210.9450,-6.4800,218.7601
19611648,0.0874,205.3650,-6.5600,212.9577
19636224,0.0243,222.9900,-6.4000,230.2017
19660800,0.0883,209.8650,-6.4000,216.3702
19685376,0.0889,208.6650,-6.4000,215.6831
19709952,0.0254,204.6450,-6.5600,211.2015
19734528,0.0230,206.8350,-6.5600,212.4257
19759104,0.0889,202.2450,-6.6400,206.9783
19783680,0.0236,192.4050,-6.7200,197.0226
19808256,0.0235,186.5250,-6.7200,190.9719
19832832,0.0236,177.4200,-6.8800,181.4368
19857408,0.0878,194.3100,-6.7200,198.3331
19881984,0.0235,194.2350,-6.9600,198.9245
19906560,0.0254,197.4600,-7.0400,201.6053
19931136,0.0254,201.9300,-6.9600,206.4613
19955712,0.0254,197.1900,-7.0400,201.7280
19980288,0.0250,201.2700,-6.9600,206.4127
20004864,0.0872,202.8000,-6.9600,208.5598
